id,host_id,host_is_superhost,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_value,occupancy_percent,price_group
1232148925970714395,598461447,t,West Colfax,39.73777646591636,-105.03257983039389,Entire townhouse,Entire home/apt,6,3.5,3.0,245.0,133,32585.0,4.95,52.156862745098046,<=300
1234982926915788625,497667422,t,Gateway - Green Valley Ranch,39.7706951,-104.7486123,Entire home,Entire home/apt,10,2.5,4.0,182.0,175,31850.0,4.92,68.62745098039215,<=300
1236267082352605329,27332517,t,Five Points,39.7599739,-104.9762437,Entire guesthouse,Entire home/apt,2,1.0,0.0,144.0,210,30240.0,4.97,82.35294117647058,<=300
1238658918501266000,152598409,t,Berkeley,39.77448234268272,-105.03113871803886,Entire guesthouse,Entire home/apt,2,1.0,1.0,122.0,255,31110.0,4.92,100.0,<=300
1239608041340421510,28223363,t,Lincoln Park,39.73069,-104.99552,Entire home,Entire home/apt,4,1.0,2.0,123.0,255,31365.0,4.8,100.0,<=300
1240792080633926879,104635416,t,Chaffee Park,39.78832,-105.02259,Entire home,Entire home/apt,8,2.0,3.0,159.0,231,36729.0,4.64,90.58823529411765,<=300
1240902940175353325,19296939,t,Ruby Hill,39.6958005,-105.0109835,Entire home,Entire home/apt,6,2.0,3.0,146.0,255,37230.0,4.91,100.0,<=300
1242003002260176090,338398726,t,Gateway - Green Valley Ranch,39.7803735,-104.7382462,Entire home,Entire home/apt,6,2.5,3.0,175.0,255,44625.0,4.92,100.0,<=300
1242114234135063324,128764865,t,Baker,39.72172,-104.99341,Entire home,Entire home/apt,7,2.0,3.0,290.0,203,58870.0,4.94,79.6078431372549,<=300
1242909771929047520,651341178,f,Congress Park,39.7391952,-104.944247,Entire home,Entire home/apt,6,2.5,3.0,275.0,116,31900.0,5.0,45.490196078431374,<=300
1243539091651780850,152760866,t,East Colfax,39.7349517757696,-104.88766546260604,Entire home,Entire home/apt,4,1.0,2.0,129.0,255,32895.0,4.93,100.0,<=300
1244829500885939425,52684848,t,West Colfax,39.7428964,-105.0265246,Entire home,Entire home/apt,8,3.0,3.0,274.0,255,69870.0,4.75,100.0,<=300
1245028316590692212,107489385,t,Speer,39.71238,-104.98246,Entire townhouse,Entire home/apt,4,1.5,2.0,147.0,232,34104.0,4.75,90.98039215686275,<=300
1245140149464806303,10767672,t,Sloan Lake,39.7502515,-105.033756,Entire home,Entire home/apt,6,2.0,3.0,268.0,203,54404.0,5.0,79.6078431372549,<=300
1247352696872298553,652454016,t,DIA,39.8182513,-104.7675792,Entire home,Entire home/apt,8,2.5,4.0,215.0,255,54825.0,4.87,100.0,<=300
1248597640020149763,587309368,f,Five Points,39.74941,-104.98396,Entire home,Entire home/apt,8,2.0,5.0,288.0,180,51840.0,4.0,70.58823529411765,<=300
1248729604852320161,541461702,f,West Highland,39.76072,-105.0529,Entire home,Entire home/apt,4,1.0,2.0,126.0,255,32130.0,4.61,100.0,<=300
1249482151822012501,39048483,t,Clayton,39.76796281907777,-104.94703115506336,Entire home,Entire home/apt,6,2.0,3.0,176.0,196,34496.0,4.96,76.86274509803923,<=300
1249494417414082266,653036136,t,Highland,39.76812,-105.00784,Entire home,Entire home/apt,6,1.0,2.0,125.0,255,31875.0,4.71,100.0,<=300
1250612238283168899,653265553,t,South Park Hill,39.74201690896083,-104.9146115042017,Entire guest suite,Entire home/apt,5,1.0,2.0,125.0,255,31875.0,4.98,100.0,<=300
1255423117743600657,196667037,t,Gateway - Green Valley Ranch,39.79367,-104.79728,Entire guest suite,Entire home/apt,4,1.0,2.0,126.0,255,32130.0,4.8,100.0,<=300
1256200604609013867,37368066,t,Five Points,39.7568728,-104.984521,Entire condo,Entire home/apt,4,2.0,2.0,175.0,174,30450.0,4.67,68.23529411764706,<=300
1258760019844584313,120079996,t,Speer,39.71715241249644,-104.97716643200084,Entire rental unit,Entire home/apt,4,1.0,2.0,130.0,255,33150.0,4.5,100.0,<=300
1260253746889181264,400502493,t,Berkeley,39.775908508890105,-105.05026127428756,Entire home,Entire home/apt,6,2.5,3.0,263.0,245,64435.0,4.91,96.07843137254902,<=300
1263401314424471210,78948015,f,City Park West,39.74916,-104.97192,Entire rental unit,Entire home/apt,2,1.0,1.0,143.0,255,36465.0,4.9,100.0,<=300
1264568054558770986,9834932,t,West Colfax,39.73875848116042,-105.05092103444882,Entire rental unit,Entire home/apt,4,2.0,2.0,170.0,255,43350.0,4.6,100.0,<=300
1267567348221607680,143992033,t,Washington Park West,39.7098,-104.97396,Entire home,Entire home/apt,5,2.5,3.0,179.0,255,45645.0,5.0,100.0,<=300
1272443014766294821,96028957,t,City Park West,39.741667860302535,-104.96717195156246,Entire rental unit,Entire home/apt,4,1.0,2.0,121.0,255,30855.0,4.95,100.0,<=300
1273862917382491948,52013157,f,East Colfax,39.7361,-104.90012,Entire home,Entire home/apt,8,1.5,3.0,155.0,232,35960.0,4.0,90.98039215686275,<=300
1277815222962466697,209814804,t,Union Station,39.75142057976274,-104.99639325241462,Entire home,Entire home/apt,4,1.0,2.0,271.0,255,69105.0,4.73,100.0,<=300
1279369179309527727,2036327,f,Lincoln Park,39.7267409,-104.9936929,Entire home,Entire home/apt,6,2.0,3.0,180.0,174,31320.0,5.0,68.23529411764706,<=300
1279952025964277264,121718072,f,Washington Park West,39.6995227,-104.9737004,Entire rental unit,Entire home/apt,5,2.0,2.0,255.0,147,37485.0,4.9,57.647058823529406,<=300
1282573821566915687,147344700,t,Cheesman Park,39.72928625483408,-104.97285369695892,Entire rental unit,Entire home/apt,4,1.0,2.0,120.0,255,30600.0,4.79,100.0,<=300
1283296412140578111,439006626,t,Skyland,39.7615922,-104.9569782,Entire home,Entire home/apt,8,2.0,3.0,202.0,255,51510.0,4.83,100.0,<=300
1283391651569703339,651305443,t,Five Points,39.770973,-104.977621,Room in hotel,Private room,2,1.0,1.0,150.0,255,38250.0,4.75,100.0,<=300
1283409826933882534,658946697,f,Belcaro,39.7080828,-104.9416232,Room in hotel,Private room,2,1.0,1.0,126.0,255,32130.0,4.48,100.0,<=300
1283703209933419530,323999979,t,Jefferson Park,39.75421,-105.02099,Entire guesthouse,Entire home/apt,4,1.0,1.0,160.0,255,40800.0,4.91,100.0,<=300
1288115760507608220,499608479,f,Union Station,39.75223020872113,-105.00023887540216,Private room in rental unit,Private room,4,1.0,1.0,144.0,224,32256.0,4.81,87.84313725490196,<=300
1290832236205340965,497879757,t,Cherry Creek,39.7218409,-104.9525968,Entire home,Entire home/apt,8,3.5,5.0,203.0,255,51765.0,4.96,100.0,<=300
1298018219346193475,413244306,t,Gateway - Green Valley Ranch,39.77048060000001,-104.7520513,Entire home,Entire home/apt,8,2.0,4.0,130.0,255,33150.0,4.77,100.0,<=300
1305779922626256630,27284087,t,Sunnyside,39.7763832,-105.0137931,Entire home,Entire home/apt,6,2.0,2.0,164.0,203,33292.0,4.83,79.6078431372549,<=300
1307618028284960682,171330600,t,Country Club,39.72407,-104.97159,Entire home,Entire home/apt,10,2.5,3.0,254.0,255,64770.0,4.97,100.0,<=300
1309427461060222120,666502284,t,Gateway - Green Valley Ranch,39.7804925,-104.7700849,Entire home,Entire home/apt,6,2.0,2.0,124.0,245,30380.0,4.77,96.07843137254902,<=300
1313859918329830269,667474990,t,Ruby Hill,39.68673961219101,-105.01699899429006,Entire home,Entire home/apt,8,2.0,3.0,222.0,182,40404.0,4.85,71.37254901960785,<=300
1322706369157948237,139091119,t,City Park West,39.74933,-104.97222,Entire rental unit,Entire home/apt,4,1.0,2.0,134.0,255,34170.0,4.92,100.0,<=300
1327671152452797338,131833930,t,Speer,39.71908,-104.98123,Entire rental unit,Entire home/apt,5,1.0,2.0,125.0,255,31875.0,4.9,100.0,<=300
1328475600209427526,673651772,f,Highland,39.76849,-104.99945,Entire townhouse,Entire home/apt,6,2.5,2.0,291.0,255,74205.0,4.85,100.0,<=300
1329216363706509744,30940394,t,Harvey Park,39.67740166744973,-105.05858924506732,Entire rental unit,Entire home/apt,4,1.0,2.0,136.0,255,34680.0,4.95,100.0,<=300
1333690111503793818,37425718,t,Chaffee Park,39.78871,-105.0074,Entire guesthouse,Entire home/apt,4,1.0,1.0,131.0,255,33405.0,4.87,100.0,<=300
1334941700662251473,232474676,t,Gateway - Green Valley Ranch,39.78058,-104.74742,Entire bungalow,Entire home/apt,6,1.5,3.0,184.0,255,46920.0,4.89,100.0,<=300
1339302934191717314,78500614,t,Berkeley,39.7707,-105.03758,Entire home,Entire home/apt,4,1.0,1.0,168.0,255,42840.0,4.95,100.0,<=300
1339454211789940376,499926451,t,Union Station,39.75428,-105.00223,Entire rental unit,Entire home/apt,3,1.0,1.0,277.0,154,42658.0,4.68,60.3921568627451,<=300
1339474836219094373,128764865,t,Overland,39.67326153611882,-104.98775084928954,Entire home,Entire home/apt,7,2.0,3.0,182.0,189,34398.0,4.85,74.11764705882354,<=300
1340082853556345104,674642171,t,Five Points,39.757771610327495,-104.98344089699393,Entire rental unit,Entire home/apt,2,1.0,1.0,139.0,255,35445.0,5.0,100.0,<=300
1343710287165826919,192906363,f,Union Station,39.7506749,-104.9958166,Entire rental unit,Entire home/apt,5,1.0,2.0,190.0,182,34580.0,5.0,71.37254901960785,<=300
1346436234679572700,1989602,t,Five Points,39.75922,-104.98225,Entire home,Entire home/apt,6,2.0,3.0,292.0,208,60736.0,4.88,81.56862745098039,<=300
1349317597805640242,121718072,f,Whittier,39.7546642,-104.9637714,Entire home,Entire home/apt,4,2.0,2.0,202.0,203,41006.0,4.79,79.6078431372549,<=300
1351837617594725686,223562199,t,Five Points,39.7489202,-104.9873656,Room in hotel,Private room,2,2.0,1.0,131.0,255,33405.0,4.91,100.0,<=300
1372081183057787475,83769574,t,Berkeley,39.77470597919869,-105.04558609200036,Entire townhouse,Entire home/apt,6,3.5,3.0,260.0,133,34580.0,4.89,52.156862745098046,<=300
1406873923649752599,223562199,t,Capitol Hill,39.7340744,-104.9871871,Entire rental unit,Entire home/apt,8,1.0,1.0,237.0,147,34839.0,4.95,57.647058823529406,<=300
1407265135007451290,96343754,f,Chaffee Park,39.7880038,-105.0236996,Entire guesthouse,Entire home/apt,5,1.0,2.0,139.0,217,30163.0,4.9,85.09803921568627,<=300
1408180914978331818,183729456,t,DIA,39.81365,-104.76644,Entire home,Entire home/apt,6,2.0,2.0,189.0,255,48195.0,4.95,100.0,<=300
1409570836420129198,46005252,t,Congress Park,39.7283166,-104.958758,Entire home,Entire home/apt,2,1.5,1.0,151.0,255,38505.0,4.93,100.0,<=300
1421999165520818163,445697747,t,Union Station,39.75341,-104.99784,Entire rental unit,Entire home/apt,4,2.0,2.0,169.0,180,30420.0,5.0,70.58823529411765,<=300
1426235094871131440,72164908,t,Cheesman Park,39.73852403728888,-104.96910014461596,Entire home,Entire home/apt,10,2.5,5.0,282.0,232,65424.0,4.75,90.98039215686275,<=300
1428288590203279095,360675682,t,Globeville,39.78725,-104.9842177,Entire home,Entire home/apt,8,2.0,3.0,206.0,252,51912.0,4.92,98.82352941176471,<=300
1430647728110651233,32709219,f,Whittier,39.7536739,-104.9674838,Entire home,Entire home/apt,6,1.0,3.0,224.0,203,45472.0,4.97,79.6078431372549,<=300
1440570147491559072,532944738,t,Union Station,39.75477,-105.0011,Entire rental unit,Entire home/apt,6,2.0,2.0,277.0,112,31024.0,5.0,43.92156862745098,<=300
